纬度,经度,任务标价,任务号码,距离
22.74680488,114.2693444,76.79458294,541,0.129001539
22.74684355,114.2810882,77.18338691,542,0.126788735
22.74690859,114.0246196,69.97837508,543,0.127505251
22.74778137,114.2747219,76.96798596,544,0.12655767
22.74788622,114.2847665,77.30072648,545,0.128845699
22.74903563,114.2854073,77.31677605,546,0.126333146
22.74990779,114.2852632,77.30806187,547,0.133208719
22.75031119,114.2734629,76.91499159,548,0.125769601
22.7503764,114.2841118,77.26772307,549,0.12605844
22.75249745,114.2854803,77.30393529,550,0.126354502
22.75335785,114.285655,77.30607313,551,0.126690285
22.75392493,114.3819253,80.54626655,552,0.126209168
22.75419616,114.284078,77.25018337,553,0.134472133
22.7870271,114.3308735,78.70762926,554,0.127206059
22.79120471,114.1055847,71.71351314,555,0.127621212
22.83560706,113.981193,69.14879164,556,0.129319815
22.83560706,113.981193,69.14879164,557,0.137347609
23.05642216,113.3468796,71.78361139,558,0.131586117
23.05671252,113.3457198,71.79900971,559,0.126576266
23.05671252,113.3457198,71.79900971,560,0.128593717
23.06045481,113.3396684,71.88048332,561,0.126207233
23.06273312,113.3638479,71.57986115,562,0.126540725
23.06315734,113.3646997,71.57069739,563,0.130287671
23.06418839,113.362687,71.59701742,564,0.152970734
23.06418839,113.362687,71.59701742,565,0.151634027
23.06625282,113.3205315,72.14306372,566,0.129415634
23.06725712,113.3273701,72.0472308,567,0.154623346
23.0679458,113.3188794,72.16563278,568,0.156759442
23.06997542,113.2871034,72.68087454,569,0.150007024
23.07026061,113.3288602,72.02805465,570,0.127556855
23.07039221,113.3052604,72.36688763,571,0.127695949
23.07052779,113.31686,72.19298332,572,0.150970044
23.07065979,113.3097507,72.29728484,573,0.128197965
23.07094246,113.32752,72.04617762,574,0.129491134
23.07122717,113.2953972,72.52734176,575,0.145538369
23.07128795,113.288387,72.6525579,576,0.132800886
23.07130722,113.2895576,72.63089672,577,0.127035475
23.07152743,113.3273101,72.04925927,578,0.158204245
23.0716011,113.2948965,72.53501458,579,0.148546456
23.0718287,113.2890075,72.63940027,580,0.15009651
23.07239962,113.2879002,72.65810876,581,0.15291349
23.07246747,113.323825,72.09618848,582,0.127941454
23.07267048,113.3109996,72.27645945,583,0.134793037
23.07281198,113.3229521,72.10805192,584,0.132352003
23.07284432,113.3113609,72.2709872,585,0.132270124
23.07291504,113.3591541,71.66212261,586,0.153438939
23.07294792,113.3250291,72.08027381,587,0.148649851
23.07324994,113.3134624,72.24013147,588,0.153391072
23.07350832,113.3089423,72.30614864,589,0.144822521
23.0737221,113.2845406,72.71735549,590,0.131184679
23.07401136,113.2887508,72.63749467,591,0.150092106
23.07402047,113.3605711,71.64957447,592,0.129199709
23.07402047,113.3605711,71.64957447,593,0.13493327
23.07414653,113.3633138,71.6190412,594,0.131362465
23.0742034,113.3630844,71.62182296,595,0.13277023
23.0742034,113.3630844,71.62182296,596,0.153375004
23.07431922,113.3079451,72.3201883,597,0.145281407
23.07465443,113.3104149,72.28336036,598,0.134722502
23.07471333,113.3098841,72.29108576,599,0.126469736
23.07471447,113.309575,72.29562529,600,0.131269216
23.07492128,113.2841109,72.72167026,601,0.129916123
23.07495823,113.3081202,72.31692007,602,0.148977274
23.07499516,113.295539,72.51571758,603,0.131081987
23.07510657,113.27627,72.87921832,604,0.144366315
23.07526596,113.3061961,72.34542367,605,0.128707518
23.07535847,113.2994357,72.45072849,606,0.143743128
23.07540145,113.2892083,72.6251144,607,0.149566551
23.07546247,113.2981229,72.47183814,608,0.141205611
23.075812,113.2986129,72.46317557,609,0.128744233
23.0758961,113.36097,71.65165306,610,0.130083233
23.07607701,113.297356,72.48315793,611,0.135187072
23.07613272,113.3065652,72.33892747,612,0.133134815
23.07618942,113.2946005,72.52880987,613,0.145797746
23.07619087,113.2972712,72.48431905,614,0.143392153
23.0765992,113.3605562,71.65886678,615,0.155362347
23.07668521,113.3096702,72.29276811,616,0.127223528
23.07668521,113.3096702,72.29276811,617,0.142308515
23.07684881,113.3075814,72.3231698,618,0.150120221
23.07684881,113.3075814,72.3231698,619,0.12684951
23.07695406,113.2998266,72.44162923,620,0.127591605
23.07698687,113.3062944,72.34211685,621,0.14264695
23.0769887,113.306174,72.34390952,622,0.145880081
23.07708809,113.2899715,72.60675358,623,0.156103493
23.07714796,113.2900116,72.60588222,624,0.127740104
23.07731943,113.3010596,72.42160194,625,0.14604883
23.07775339,113.3546727,71.72913912,626,0.150991925
23.07775339,113.3546727,71.72913912,627,0.130965058
23.07781713,113.3550919,71.72462772,628,0.147605585
23.07784748,113.2986038,72.45959481,629,0.155018849
23.07796368,113.3569347,71.70442846,630,0.126491371
23.07809247,113.2881606,72.63643354,631,0.145021827
23.07837933,113.3554514,71.72258295,632,0.13540604
23.07838549,113.358134,71.69259074,633,0.144216378
23.07914179,113.2886298,72.62512894,634,0.125938699
23.07951586,113.2823217,72.74132777,635,0.140134111
23.07960516,113.3043783,72.36818995,636,0.131756126
23.07960516,113.3043783,72.36818995,637,0.146707393
23.07991274,113.2808283,72.76923132,638,0.127668166
23.08024183,113.2971605,72.47857826,639,0.129083254
23.08065868,113.2770048,72.84403889,640,0.125756846
23.08098288,113.2878,72.63504581,641,0.126660318
23.08119079,113.32552,72.08248655,642,0.1416121
23.08135228,113.3015904,72.40825937,643,0.150020516
23.08146501,113.281498,72.75111194,644,0.152949389
23.08169015,113.3026379,72.39223323,645,0.149446278
23.08205701,113.280943,72.76005537,646,0.131189746
23.08216973,113.3399428,71.91184044,647,0.134718899
23.08222922,113.2924188,72.55229221,648,0.144943891
23.08238575,113.3038992,72.37310632,649,0.126148626
23.08249298,113.3850366,71.42502533,650,0.127297217
23.08258406,113.3040917,72.37017699,651,0.144107004
23.08267459,113.3418352,71.89164998,652,0.145099821
23.08280922,113.2929272,72.54268663,653,0.129416633
23.08293112,113.2934438,72.53395088,654,0.128551131
23.08308279,113.3399863,71.91416103,655,0.151179092
23.08308279,113.3399863,71.91416103,656,0.143332897
23.08312711,113.3007523,72.41910911,657,0.14520285
23.08371085,113.2907706,72.57686511,658,0.144628081
23.08371758,113.296943,72.47670545,659,0.128770433
23.08393271,113.3575898,71.72152032,660,0.136861362
23.08443045,113.3005584,72.42085765,661,0.139088409
23.08443045,113.3005584,72.42085765,662,0.133553019
23.08444791,113.3294982,72.04064102,663,0.149714032
23.0845868,113.2826599,72.71933631,664,0.154402129
23.08544367,113.3855935,71.43688705,665,0.152996938
23.08559159,113.2844885,72.68256146,666,0.137842341
23.08572322,113.3332898,71.99958759,667,0.142890736
23.08572322,113.3332898,71.99958759,668,0.152836865
23.08593834,113.281807,72.73153631,669,0.126182179
23.08605616,113.2910893,72.56682984,670,0.144334452
23.08611484,113.3571097,71.73680762,671,0.135499239
23.08612182,113.3324958,72.00999057,672,0.138046928
23.08619006,113.325538,72.09218173,673,0.144112091
23.08619006,113.325538,72.09218173,674,0.131732437
23.08626228,113.3252833,72.0954069,675,0.134193721
23.08636387,113.3323075,72.01290214,676,0.130599024
23.08637024,113.3412992,71.91063104,677,0.128763269
23.08658267,113.3421038,71.90245731,678,0.152697733
23.08663504,113.3251015,72.09847067,679,0.141110793
23.08672971,113.3008221,72.41546938,680,0.128180059
23.08677367,113.2972262,72.46875175,681,0.132117217
23.08702438,113.3198584,72.16293404,682,0.148651897
23.08703248,113.2980198,72.45656831,683,0.135096427
23.08703864,113.3001433,72.42519089,684,0.148980758
23.08719521,113.3339208,71.99695583,685,0.141550033
23.08727993,113.3326277,72.01205186,686,0.149735226
23.08733648,113.3290483,72.05367163,687,0.144790995
23.08733648,113.3290483,72.05367163,688,0.143864895
23.08745299,113.2871072,72.63131338,689,0.140405432
23.08759594,113.2925606,72.54027468,690,0.126139854
23.08762923,113.3338413,71.99930487,691,0.139545229
23.08762923,113.3338413,71.99930487,692,0.150440743
23.08762923,113.3338413,71.99930487,693,0.126575696
23.08762923,113.3338413,71.99930487,694,0.134888764
23.08762923,113.3338413,71.99930487,695,0.143122221
23.08762923,113.3338413,71.99930487,696,0.12914924
23.08762923,113.3338413,71.99930487,697,0.148354228
23.08762923,113.3338413,71.99930487,698,0.149664467
23.08762923,113.3338413,71.99930487,699,0.157077527
23.08762923,113.3338413,71.99930487,700,0.148581247
23.08762923,113.3338413,71.99930487,701,0.14127695
23.08762923,113.3338413,71.99930487,702,0.139265182
23.08762923,113.3338413,71.99930487,703,0.158486932
23.08762923,113.3338413,71.99930487,704,0.148165037
23.08762923,113.3338413,71.99930487,705,0.157153896
23.08762923,113.3338413,71.99930487,706,0.129987983
23.08762923,113.3338413,71.99930487,707,0.1628342
23.08762923,113.3338413,71.99930487,708,0.142066603
23.08762923,113.3338413,71.99930487,709,0.126319849
23.08762923,113.3338413,71.99930487,710,0.138348475
23.08762923,113.3338413,71.99930487,711,0.131473623
23.08762923,113.3338413,71.99930487,712,0.137636326
23.08762923,113.3338413,71.99930487,713,0.124567937
23.08762923,113.3338413,71.99930487,714,0.133467589
23.08762923,113.3338413,71.99930487,715,0.126966656
23.08762923,113.3338413,71.99930487,716,0.129230438
23.08762923,113.3338413,71.99930487,717,0.132891537
23.08762923,113.3338413,71.99930487,718,0.126063022
23.08762923,113.3338413,71.99930487,719,0.13856958
23.08762923,113.3338413,71.99930487,720,0.128199799
23.08762923,113.3338413,71.99930487,721,0.126654808
23.08777107,113.327694,72.07074241,722,0.138172619
23.0878842,113.3451148,71.87450556,723,0.140593261
23.08805182,113.2932511,72.52864226,724,0.158341654
23.08844666,113.3151908,72.22340211,725,0.127083484
23.0885492,113.3250723,72.10369044,726,0.128698779
23.08855622,113.3276184,72.0738907,727,0.141328604
23.08895869,113.2894971,72.58776108,728,0.126379965
23.08920967,113.2793408,72.76932989,729,0.127094744
23.08973575,113.2976973,72.45947371,730,0.130397675
23.08981619,113.3357429,71.98576483,731,0.127183967
23.09019405,113.2772433,72.8079066,732,0.126588354
23.09032863,113.3268297,72.08843972,733,0.135398
23.09060267,113.3623609,71.70521983,734,0.142179692
23.09074297,113.347183,71.86517385,735,0.138928895
23.0908047,113.286799,72.62940327,736,0.128952666
23.09083386,113.3481028,71.85581113,737,0.131348941
23.09083386,113.3481028,71.85581113,738,0.147978377
23.09089713,113.3003223,72.42160205,739,0.134830655
23.09100546,113.3318167,72.03414568,740,0.128740117
23.0910146,113.3255241,72.10564965,741,0.132801308
23.09120807,113.3040622,72.3704822,742,0.130895339
23.09134812,113.3632169,71.70072984,743,0.138635798
23.09150881,113.3161723,72.21724571,744,0.138396406
23.09163649,113.3185607,72.18890706,745,0.139439203
23.09168599,113.3191103,72.18250856,746,0.137317592
23.09169795,113.2754754,72.83931872,747,0.135850184
23.0917107,113.4135581,71.20662895,748,0.129625479
23.0917107,113.4135581,71.20662895,749,0.13579721
23.0917107,113.4135581,71.20662895,750,0.138442485
23.09179241,113.3108031,72.28387059,751,0.128113165
23.09193152,113.3341982,72.01129536,752,0.129775376
23.09221425,113.2906756,72.56363237,753,0.13830875
23.09227222,113.3127916,72.26006899,754,0.127654173
23.09236038,113.310923,72.28334384,755,0.209242726
23.09236038,113.310923,72.28334384,756,0.128362867
23.09238596,113.3492911,71.85112161,757,0.132651272
23.09238924,113.3613322,71.72620233,758,0.131833569
23.09255349,113.3063001,72.34224271,759,0.127797034
23.09263391,113.3626296,71.71439426,760,0.148924638
23.09263632,113.3419836,71.92988704,761,0.139880028
23.09265095,113.3193769,72.18199325,762,0.133801704
23.09265301,113.276923,72.80684261,763,0.136222337
23.09265998,113.3294557,72.06680594,764,0.126439979
23.09280254,113.3140215,72.24618465,765,0.139693009
23.09280254,113.3140215,72.24618465,766,0.12965192
23.09285199,113.3088446,72.31019431,767,0.129096075
23.09312304,113.2935605,72.51849159,768,0.127898414
23.09313946,113.3020469,72.39873035,769,0.134321145
23.09334428,113.2955808,72.48868734,770,0.130264749
23.09338705,113.3134209,72.25477217,771,0.130854714
23.09369936,113.3105567,72.29037945,772,0.127070053
23.09377133,113.3676052,71.67105141,773,0.161434124
23.09378139,113.3058854,72.34912371,774,0.129664393
23.0938719,113.3071937,72.33261674,775,0.160502463
23.09389183,113.3159897,72.22530171,776,0.12787128
23.09389183,113.3159897,72.22530171,777,0.135984606
23.09389183,113.3159897,72.22530171,778,0.129406285
23.09389183,113.3159897,72.22530171,779,0.130023768
23.09395878,113.2918453,72.54364185,780,0.127609424
23.09395878,113.2918453,72.54364185,781,0.162500163
23.09409555,113.3163308,72.2218285,782,0.127678409
23.09420024,113.3188899,72.1922298,783,0.135898443
23.09436,113.3167254,72.21793248,784,0.13750097
23.09443038,113.2912593,72.55213074,785,0.130858644
23.09447782,113.2911732,72.55339871,786,0.162205277
23.09450564,113.3494191,71.86125403,787,0.128538224
23.09454748,113.2876803,72.6081366,788,0.125928127
23.09458181,113.2923934,72.53489732,789,0.167680198
23.09478623,113.3367409,71.99632634,790,0.129927502
23.09489198,113.2801737,72.73756253,791,0.137724435
23.09498583,113.3411369,71.95055227,792,0.141508258
23.09503502,113.3069376,72.33773871,793,0.129898252
23.09506187,113.303046,72.38729869,794,0.130749944
23.09506187,113.303046,72.38729869,795,0.136835773
23.09528619,113.3185577,72.1994817,796,0.127868566
23.09538155,113.31135,72.28439689,797,0.129406144
23.09544271,113.3453691,71.90857255,798,0.13909105
23.09555317,113.318131,72.20524995,799,0.126239006
23.0958718,113.3252172,72.12652408,800,0.128882468
23.09591553,113.3218488,72.16426457,801,0.136465231
23.09604107,113.318256,72.20542372,802,0.12847249
23.0960694,113.3132581,72.26347539,803,0.137302198
23.09608467,113.3047565,72.36686132,804,0.145960323
23.09618582,113.3140307,72.2547347,805,0.138534478
23.09632042,113.274793,72.83922665,806,0.136042984
23.09640402,113.3144109,72.25093719,807,0.132897788
23.09647399,113.2651525,73.05949332,808,0.136945661
23.09651471,113.318158,72.20814857,809,0.132609646
23.09656735,113.3213264,72.17256229,810,0.133819785
23.09660821,113.321503,72.170741,811,0.128744794
23.09674521,113.2733857,72.86754308,812,0.147994105
23.09683953,113.3041285,72.37600171,813,0.128325716
23.0968528,113.2906035,72.56010605,814,0.126373573
23.09689874,113.2719889,72.89733798,815,0.14058707
23.09692509,113.3269848,72.11153081,816,0.129902444
23.09698354,113.2927236,72.52889141,817,0.132841044
23.09700901,113.260711,73.17327813,818,0.133722975
23.09702401,113.271248,72.91336989,819,0.138802491
23.09712247,113.3142105,72.25545006,820,0.130323876
23.09716146,113.3136987,72.26150436,821,0.131545511
23.09732543,113.3034853,72.38489372,822,0.130260344
23.09734752,113.3148837,72.24839428,823,0.135645875
23.09735944,113.2842601,72.65979291,824,0.129650858
23.09754365,113.3186761,72.20595383,825,0.12849397
23.09761507,113.3055911,72.3592957,826,0.135080867
23.09790354,113.32271,72.16252295,827,0.131700432
23.09795055,113.3143101,72.25695018,828,0.129850837
23.09821801,113.268301,72.97762422,829,0.141027847
23.09821801,113.268301,72.97762422,830,0.145831009
23.09830727,113.2771132,72.78675351,831,0.145250286
23.09830727,113.2771132,72.78675351,832,0.129572841
23.09857836,113.2662736,73.02573057,833,0.137700355
23.09861352,113.2829233,72.68008476,834,0.141602342
23.09863094,113.3182336,72.21502629,835,0.146573651
23.09866075,113.2876385,72.6036541,836,0.146215831
23.09894301,113.287792,72.60103129,837,0.141648221
23.09899171,113.2601142,73.18531361,838,0.128843684
23.09908867,113.3087889,72.3245178,839,0.130308171
23.09919654,113.3296033,72.09408799,840,0.13687034
23.09922949,113.3293998,72.09641351,841,0.141431106
23.09931193,113.3136465,72.26914941,842,0.147280802
23.09953178,113.3176318,72.22526889,843,0.127569276
23.09982701,113.3295697,72.09766265,844,0.127981876
23.09987585,113.3128431,72.28025059,845,0.128924219
23.10004705,113.2703402,72.92465944,846,0.130099349
23.10022614,113.2726541,72.87272092,847,0.132510864
23.10022669,113.4064004,71.34516598,848,0.128896785
23.10041876,113.333484,72.05983183,849,0.131629543
23.10093176,113.2752827,72.81576123,850,0.13007683
23.10093176,113.2752827,72.81576123,851,0.150641371
23.10104752,113.3364545,72.03273698,852,0.157746199
23.10122986,113.2946722,72.50338594,853,0.149616021
23.10129999,113.2946521,72.50371955,854,0.132818736
23.10130249,113.3146942,72.26495335,855,0.138498891
23.10130249,113.3146942,72.26495335,856,0.142857953
23.10157845,113.3266995,72.13706195,857,0.128305433
23.10161201,113.290321,72.5628198,858,0.13129703
23.10166714,113.2622021,73.12343101,859,0.136301428
23.10167845,113.3425208,71.97481005,860,0.139215815
23.10171723,113.3302597,72.10060691,861,0.138098458
23.1018158,113.3326661,72.07624667,862,0.149966812
23.10191316,113.2751669,72.81535664,863,0.129229031
23.10196853,113.326689,72.1392509,864,0.130585502
23.10206968,113.2946714,72.5042927,865,0.143881249
23.10219818,113.2597322,73.19051388,866,0.143538476
23.10252229,113.3221335,72.19014567,867,0.12988276
23.10252229,113.3221335,72.19014567,868,0.13456901
23.10260563,113.2800968,72.72109529,869,0.130936617
23.10274771,113.2711952,72.89734487,870,0.144181484
23.10275735,113.318254,72.23265239,871,0.142918172
23.10320259,113.3264069,72.14897091,872,0.133849731
23.10335599,113.2791487,72.73627508,873,0.130888378
23.10339376,113.3439109,71.97215682,874,0.132188253
23.1038499,113.2969338,72.4785384,875,0.134067365
23.1038499,113.2969338,72.4785384,876,0.13103722
23.10393906,113.3143144,72.28060794,877,0.140496896
23.10402876,113.296129,72.48883281,878,0.143265683
23.10408936,113.3351389,72.06486692,879,0.130940933
23.10409692,113.3891577,71.54040288,880,0.131156334
23.10420069,113.3532167,71.88585499,881,0.130045358
23.10421223,113.3799693,71.62813906,882,0.13377058
23.10444656,113.2696277,72.9283748,883,0.143401637
23.1045085,113.3148747,72.27730028,884,0.14316052
23.10452274,113.2748778,72.81403203,885,0.136970733
23.10483155,113.3448499,71.9728086,886,0.132679474
23.10524047,113.2651575,73.03746911,887,0.131695921
23.10543561,113.2895225,72.57559353,888,0.142905075
23.10572662,113.3155669,72.27609753,889,0.132036386
23.10574469,113.3011106,72.43419578,890,0.131678387
23.10580377,113.2939866,72.51886775,891,0.134898144
23.10605419,113.2994464,72.45436321,892,0.152868653
23.10607866,113.2918264,72.54640513,893,0.13030275
23.10608204,113.3150025,72.28391103,894,0.130772237
23.10627448,113.3002881,72.44540164,895,0.130678463
23.1065111,113.3208103,72.22588628,896,0.135260345
23.10737998,113.2957577,72.50138748,897,0.144553767
23.10764362,113.2701929,72.90637161,898,0.137307435
23.10764362,113.2701929,72.90637161,899,0.144633402
23.1076787,113.3386013,72.05499149,900,0.144072867
23.10786555,113.291932,72.54846936,901,0.14520866
23.10792293,113.3140492,72.30393156,902,0.131707564
23.10795801,113.3142908,72.30162415,903,0.144168077
23.10807065,113.3136075,72.30935414,904,0.131143153
23.10815359,113.3117107,72.32957511,905,0.132228161
23.1084114,113.3373186,72.07299936,906,0.137142719
23.10846133,113.3094728,72.35469271,907,0.131492517
23.10851879,113.2598354,73.18240555,908,0.132169225
23.10857201,113.31583,72.28933204,909,0.135341234
23.10901096,113.3064905,72.38902852,910,0.135207445
23.10902612,113.3035352,72.42063024,911,0.131778279
23.10904524,113.2867449,72.61597965,912,0.145407131
23.10905189,113.3004557,72.45417399,913,0.13929867
23.10905359,113.3179521,72.27062496,914,0.134208734
23.10907036,113.2547014,73.33940003,915,0.132411911
23.10909927,113.2863779,72.62086193,916,0.139151176
23.10940856,113.2816397,72.68709934,917,0.1405601
23.10947776,113.2747799,72.80321457,918,0.133723007
23.10950986,113.3793362,71.68059319,919,0.149259849
23.10959733,113.2644583,73.04874276,920,0.135136136
23.10989837,113.2997111,72.46601677,921,0.139721171
23.10995874,113.2783032,72.73893595,922,0.134583661
23.11019087,113.329128,72.16670698,923,0.139511212
23.11103724,113.2883062,72.59987435,924,0.136095572
23.1119085,113.268664,72.93271055,925,0.133263617
23.11210082,113.4205127,71.33102472,926,0.138809647
23.11279965,113.4187034,71.35446015,927,0.142294687
23.11302326,113.2717933,72.85562719,928,0.132976391
23.11304078,113.4245808,71.30494899,929,0.14086872
23.11368753,113.4290361,71.27271396,930,0.148033625
23.11401571,113.4172338,71.38039695,931,0.134937183
23.11401571,113.4172338,71.38039695,932,0.139087895
23.11401571,113.4172338,71.38039695,933,0.143031775
23.11421758,113.285233,72.64497738,934,0.135997498
23.11451284,113.2830336,72.67211292,935,0.136264578
23.11486722,113.4190267,71.37363768,936,0.133791888
23.114957,113.2814447,72.69275479,937,0.139045444
23.11502775,113.2691385,72.91422387,938,0.132891155
23.11506401,113.281722,72.68947357,939,0.136390427
23.11545269,113.402635,71.52593088,940,0.139962872
23.11561808,113.3698543,71.82643557,941,0.134961292
23.11562445,113.2891822,72.60641776,942,0.140520305
23.11575166,113.4317335,71.27187715,943,0.136633144
23.11587316,113.4138164,71.43062821,944,0.137268033
23.11640019,113.4177526,71.40153722,945,0.135328886
23.11665299,113.370997,71.82611758,946,0.138897337
23.11704781,113.4236968,71.35645063,947,0.13952672
23.11712058,113.2787457,72.73067374,948,0.134039911
23.11751722,113.3707793,71.83680168,949,0.139147587
23.11770618,113.3701314,71.84467367,950,0.134568946
23.11797902,113.3634212,71.90931131,951,0.137761074
23.11822805,113.3654361,71.89320764,952,0.137351763
23.11850261,113.3648677,71.90123038,953,0.150012414
23.11859266,113.363084,71.91860512,954,0.137988189
23.1193031,113.4255468,71.36574875,955,0.139620105
23.11962203,113.4152453,71.45935744,956,0.135430465
23.11967086,113.4234938,71.38780243,957,0.138172407
23.11974432,113.4242469,71.38209147,958,0.134286759
23.11999581,113.4044682,71.55866428,959,0.134453941
23.12027974,113.3625727,71.94060557,960,0.137700002
23.12027974,113.3625727,71.94060557,961,0.156359849
23.12034718,113.3432897,72.12017073,962,0.1337026
23.12039061,113.4185514,71.43911489,963,0.138517829
23.12054511,113.3786088,71.79678781,964,0.14073467
23.12057422,113.3426641,72.12829568,965,0.134269267
23.1205956,113.3644074,71.92702414,966,0.152459146
23.1210796,113.3705992,71.87542247,967,0.140196491
23.12116497,113.4259499,71.3837193,968,0.142358617
23.1212872,113.4070672,71.55014191,969,0.138166392
23.1212872,113.4070672,71.55014191,970,0.138218219
23.1215785,113.3771234,71.82139967,971,0.139031651
23.1216073,113.3470553,72.09790512,972,0.139741463
23.12167394,113.3242589,72.3122404,973,0.137148279
23.12173317,113.3642769,71.94022859,974,0.138467779
23.12186551,113.4159949,71.47836792,975,0.139496557
23.12188309,113.3631217,71.95241899,976,0.141368671
23.12195703,113.3462146,72.10934369,977,0.135668533
23.12220706,113.4038838,71.58868623,978,0.146047284
23.1223545,113.4039966,71.58936684,979,0.135950671
23.12239358,113.3364248,72.2051584,980,0.136213394
23.12250187,113.4027422,71.60213185,981,0.140306777
23.12252179,113.3355431,72.21473372,982,0.138787723
23.12281346,113.4178167,71.47349291,983,0.139522628
23.12282287,113.3975231,71.65203599,984,0.161738459
23.12290431,113.3527004,72.05922574,985,0.140588863
23.1229609,113.2624036,73.14928313,986,0.145355037
23.1229609,113.2624036,73.14928313,987,0.139937208
23.12325301,113.409326,71.55277684,988,0.142113466
23.12326076,113.3772618,71.83858222,989,0.141269995
23.1232621,113.3705259,71.89969628,990,0.138033945
23.12357872,113.325066,72.32405503,991,0.135408458
23.1235878,113.4025907,71.61590685,992,0.139192031
23.12359974,113.429361,71.38308063,993,0.137472397
23.12382008,113.3997207,71.64394365,994,0.136200941
23.12383473,113.4086456,71.56550172,995,0.135776452
23.12396672,113.3252447,72.3264472,996,0.136216441
23.12411148,113.4260987,71.41721305,997,0.143813053
23.12414195,113.4184381,71.48372024,998,0.136147529
23.12437571,113.2829182,72.73505524,999,0.138646602
23.1243926,113.4262066,71.4196552,1000,0.140146738
23.12450363,113.3271153,72.31456709,1001,0.14701546
23.12456025,113.4004077,71.64642337,1002,0.141190182
23.12466861,113.4096942,71.56608061,1003,0.147598386
23.12470045,113.4104321,71.56000522,1004,0.140592823
23.12505187,113.4261179,71.4283523,1005,0.139382772
23.12514889,113.4121114,71.55065178,1006,0.146431907
23.12515753,113.3292059,72.30200446,1007,0.136972948
23.12530182,113.4031386,71.63101425,1008,0.137399619
23.12530182,113.4031386,71.63101425,1009,0.139396328
23.12534511,113.4225283,71.46274719,1010,0.143729108
23.12543383,113.3643246,71.98029368,1011,0.140799921
23.12544156,113.4121673,71.55364081,1012,0.136521059
23.12559859,113.4022057,71.64270787,1013,0.138066251
23.12565121,113.4288337,71.41236754,1014,0.143377617
23.12569654,113.4261346,71.43601562,1015,0.143608979
23.12577436,113.4021331,71.64541682,1016,0.137308644
23.12579085,113.4293179,71.40993561,1017,0.139854606
23.12591412,113.3234838,72.36403639,1018,0.13719599
23.12599406,113.4092884,71.5853198,1019,0.140325689
23.12616303,113.3779438,71.86522199,1020,0.141109294
23.12628673,113.4066537,71.61182948,1021,0.146980949
23.12630806,113.3197948,72.40317962,1022,0.138509985
23.12636543,113.4019455,71.65405261,1023,0.139041917
23.12638053,113.3942373,71.72225335,1024,0.141619811
23.12641073,113.3664706,71.97183101,1025,0.14189489
23.12647416,113.4134182,71.55511789,1026,0.13910184
23.12648068,113.3346089,72.26608474,1027,0.146697531
23.12652681,113.3397282,72.2189392,1028,0.139524293
23.12659899,113.3184307,72.41932309,1029,0.141576941
23.12665585,113.4158818,71.53595239,1030,0.142514886
23.12676802,113.3245208,72.36380466,1031,0.141373904
23.12677667,113.4156116,71.53975371,1032,0.140789495
23.12686091,113.3989386,71.68639355,1033,0.13991788
23.12688441,113.4190483,71.51137029,1034,0.139925315
23.12689122,113.4261471,71.4504984,1035,0.13908129
23.12689122,113.4261471,71.4504984,1036,0.141272409
23.12689122,113.4261471,71.4504984,1037,0.141030649
23.12689122,113.4261471,71.4504984,1038,0.140749991
23.12689122,113.4261471,71.4504984,1039,0.14446361
23.1269365,113.4158015,71.54004558,1040,0.140132595
23.12703338,113.3643038,71.99867218,1041,0.139158271
23.12713377,113.376333,71.89095596,1042,0.145707547
23.12713794,113.410755,71.58626256,1043,0.139003659
23.12719274,113.3212495,72.39942752,1044,0.148888258
23.12721711,113.2784492,72.82009031,1045,0.142424446
23.12723201,113.403614,71.64973969,1046,0.143271404
23.12741628,113.4158214,71.5457052,1047,0.143217842
23.12759406,113.4087636,71.60910997,1048,0.149644101
23.12767612,113.399922,71.6874687,1049,0.14130058
23.12767689,113.4079193,71.61746851,1050,0.139901976
23.12768631,113.3370741,72.25677715,1051,0.160988579
23.12768631,113.3370741,72.25677715,1052,0.140601136
23.12769351,113.3375407,72.2525174,1053,0.142622303
23.12774154,113.3499004,72.13866395,1054,0.187722976
23.12788294,113.4224692,71.49419172,1055,0.144204967
23.12788596,113.4050732,71.64484036,1056,0.140166295
23.12791853,113.4032901,71.6608332,1057,0.14392358
23.12820124,113.4098039,71.60743256,1058,0.140382992
23.12821529,113.4098525,71.60718129,1059,0.141724612
23.12832875,113.3666761,71.99216576,1060,0.141511526
23.12838811,113.3999267,71.69599815,1061,0.146363722
23.1284712,113.3912495,71.77353526,1062,0.16377391
23.12847237,113.4094135,71.61413387,1063,0.142432305
23.12849295,113.3506186,72.14076074,1064,0.148988625
23.12851006,113.385554,71.82459821,1065,0.143001741
23.12857448,113.3990427,71.70601599,1066,0.140375334
23.12857886,113.3915925,71.77178905,1067,0.156221525
23.12865975,113.4003061,71.69595466,1068,0.144917092
23.12885506,113.4188679,71.53712136,1069,0.140003424
23.12890686,113.3660867,72.00431567,1070,0.153206312
23.12895676,113.4276409,71.46338055,1071,0.141629802
23.12895676,113.4276409,71.46338055,1072,0.142238476
23.12908146,113.425454,71.48356287,1073,0.139611123
23.1291518,113.3668751,72.00006657,1074,0.142748634
23.12919481,113.3876633,71.81404382,1075,0.148747825
23.12922062,113.422686,71.50893603,1076,0.178648955
23.12922062,113.422686,71.50893603,1077,0.141528122
